x_mm,y_mm,speed_mms,distance_mm,angle_deg
534.0,1923.4,-1760.0,2048.02,15.35
534.0,1923.4,-1760.0,2048.02,15.35
397.0,1677.0,80.0,1723.35,13.32
402.5,1656.0,80.0,1685.14,14.01
405.67,1640.33,320.0,1660.91,14.36
407.0,1629.75,160.0,1650.01,14.42
407.8,1621.2,160.0,1639.36,14.52
408.67,1613.5,160.0,1628.25,14.69
409.71,1606.43,160.0,1618.38,14.89
410.88,1599.75,240.0,1608.53,15.1
412.22,1593.44,320.0,1599.93,15.33
413.5,1587.0,320.0,1586.97,15.53
416.5,1570.8,390.0,1574.02,15.74
419.0,1555.0,390.0,1539.16,16.34
421.6,1538.1,320.0,1505.14,16.92
424.7,1518.8,320.0,1472.88,17.46
427.7,1497.2,160.0,1440.18,17.83
430.7,1474.2,160.0,1416.08,18.23
434.0,1449.9,80.0,1395.22,18.77
437.3,1424.5,80.0,1375.39,19.19
